schol_id,University,Major,Level,Language,Tuition Covered,Accomodation covered?,Living Expense Covered?,Tuition fees to pay,Original Tuition fee,Start_Month,Start_Year,Accomodation_To_Pay,Accomodation_duration,Expense_To_Pay,Expense_duration
1628,Zhejiang Normal University,Higher Education,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1629,Zhejiang Normal University,African Education,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1630,Zhejiang Normal University,International Relations,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1631,Zhejiang Normal University,International Politics,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1632,Zhejiang Normal University,Folklore,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1633,Zhejiang Normal University,Intelligent Transportation,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1634,Zhejiang Normal University,Geographical Environment and Pollution Control,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1635,Zhejiang Normal University,Vocational and Technical Education,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1636,Zhejiang Normal University,Geography,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1637,Zhejiang Normal University,Business Administration,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1638,Zhejiang Normal University,Ecology,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1639,Zhejiang Normal University,Biology,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1640,Zhejiang Normal University,Chemistry,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1641,Zhejiang Normal University,Master of Physical Education(MPE),Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1642,Zhejiang Normal University,Physics,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1643,Zhejiang Normal University,Software Engineering,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1644,Zhejiang Normal University,Mathematics,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1645,Zhejiang Normal University,Computer Science and Technology,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1646,Zhejiang Normal University,Public Administration,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1647,Zhejiang Normal University,Educational Economy and Management,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1648,Zhejiang Normal University,Foreign Language and Literature,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1649,Zhejiang Normal University,Musicology and Dancing,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1650,Zhejiang Normal University,Fine Arts,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1651,Zhengzhou University,Clinical Medicine ,Master,English,32000.0,0,0,3000,35000.0,Sep,2019,1125.0,YEAR,1000.0,MONTH
1652,Zhengzhou University,Biology,Master,English,32000.0,0,0,3000,35000.0,Sep,2019,1125.0,YEAR,1000.0,MONTH
1653,Zhejiang Normal University,Computer Intelligent Control and Electromechanical Engineering,Master,Chinese,18800.0,1,0,0,18800.0,Sep,2019,0.0,YEAR,1500.0,MONTH
1654,Zhejiang Normal University,Master of Business Administration (MBA),Master,English,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1655,Zhejiang Normal University,Computer Intelligent Control and Electromechanical Engineering,Master,English,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1656,Zhejiang Normal University,Comparative Education,Master,English,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1657,Zhejiang Normal University,World History,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1658,Zhejiang Normal University,Chinese History,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1659,Zhejiang Normal University,Juvenile Literature,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1660,Zhejiang Normal University,Chinese Language and Literature,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1661,Zhejiang Normal University,Sports Science,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1662,Zhejiang Normal University,Special Education,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1663,Zhejiang Normal University,Master of Translation,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1664,Zhejiang Normal University,Master of Teaching Chinese to Speakers of Other Languages,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1665,Zhejiang Normal University,Higher Education,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1666,Zhejiang Normal University,History and Culture of Africa,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1667,Zhejiang Normal University,African Education,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1668,Zhejiang Normal University,International Relations,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1669,Zhejiang Normal University,International Politics,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1670,Zhejiang Normal University,Folklore,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1671,Zhejiang Normal University,Intelligent Transportation,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1672,Zhejiang Normal University,Vocational and Technical Education,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1673,Zhejiang Normal University,Geographical Environment and Pollution Control,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1674,Zhejiang Normal University,Geography,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1675,Zhejiang Normal University,Business Administration,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1676,Zhejiang Normal University,Ecology,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1677,Zhejiang Normal University,Biology,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1678,Zhejiang Normal University,Chemistry,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1679,Zhejiang Normal University,Physics,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1680,Zhejiang Normal University,Master of Physical Education(MPE),Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1681,Zhejiang Normal University,Fine Arts,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1682,Zhejiang Normal University,Musicology and Dancing,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1683,Zhejiang Normal University,Foreign Language and Literature,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1684,Zhejiang Normal University,Educational Economy and Management,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1685,Zhejiang Normal University,Public Administration,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1686,Zhejiang Normal University,Computer Science and Technology,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1687,Zhejiang Normal University,Mathematics,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1688,Zhejiang Normal University,Software Engineering,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1689,Zhejiang Normal University,Computer Intelligent Control and Electromechanical Engineering,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1690,Zhejiang Normal University,Master of Environmental Engineering,Master,English,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1691,Zhejiang Normal University,Master of Software Engineering,Master,English,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1692,Zhejiang Normal University,Master of Social Work (MSW),Master,English,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1693,Zhejiang Normal University,Master of Public Administration ,Master,English,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1694,Zhejiang Normal University,Physics,Master,English,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1695,Zhejiang Normal University,Chinese Language Promotion International,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1696,Zhejiang Normal University,Master of Fine Arts(MFA)-Art Design,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1697,Zhejiang Normal University,Biology,Master,English,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1698,Zhejiang Normal University,Geographical Environment and Pollution Control,Master,English,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1699,Zhejiang Normal University,Master of Fine Arts(MFA)-Broadcasting,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1700,Zhejiang Normal University,Master of Fine Arts(MFA)-Film,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1701,Zhejiang Normal University,Master of Fine Arts(MFA)-Music,Master,Chinese,18800.0,0,0,0,18800.0,Sep,2019,500.0,MONTH,1500.0,MONTH
1702,Zhengzhou University of Light Industry,Mechanical Engineering,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1703,Beijing University of Chemical Technology,Law,Master,Chinese,22500.0,0,0,0,22500.0,Sep,2020,65.0,DAY,1500.0,MONTH
1704,Zhengzhou University of Light Industry,Chemical and Physical Technology,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1705,Zhengzhou University of Light Industry,Mechanical Engineering (professional degree),Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1706,Zhengzhou University of Light Industry,Sports Management,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1707,Zhengzhou University of Light Industry,Master of Accounting (professional degree),Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1708,Beijing University of Chemical Technology,Food Science and Engineering,Master,Chinese,22500.0,0,0,0,22500.0,Sep,2020,65.0,DAY,1500.0,MONTH
1709,Beijing University of Chemical Technology,Public Management,Master,Chinese,22500.0,0,0,0,22500.0,Sep,2020,65.0,DAY,1500.0,MONTH
1710,Beijing University of Chemical Technology,Philosophy of Technology,Master,Chinese,22500.0,0,0,0,22500.0,Sep,2020,65.0,DAY,1500.0,MONTH
1711,Zhengzhou University of Light Industry,Controlling Engineering (professional degree),Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1712,Beijing University of Chemical Technology,Pharmacy,Master,Chinese,22500.0,0,0,0,22500.0,Sep,2020,65.0,DAY,1500.0,MONTH
1713,Zhengzhou University of Light Industry,Master of Interpreting and Translation (Korean),Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1714,Beijing University of Chemical Technology,The Light Industry Technology and Engineering,Master,Chinese,22500.0,0,0,0,22500.0,Sep,2020,65.0,DAY,1500.0,MONTH
1715,Beijing University of Chemical Technology,Physics,Master,Chinese,22500.0,0,0,0,22500.0,Sep,2020,65.0,DAY,1500.0,MONTH
1716,Zhengzhou University of Light Industry,International  Business English,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1717,Zhengzhou University of Light Industry,Master of Interpreting and Translation (English),Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1718,Beijing University of Chemical Technology,Accounting,Master,Chinese,22500.0,0,0,0,22500.0,Sep,2020,65.0,DAY,1500.0,MONTH
1719,Beijing University of Chemical Technology,Business Administration,Master,Chinese,22500.0,0,0,0,22500.0,Sep,2020,65.0,DAY,1500.0,MONTH
1720,Zhengzhou University of Light Industry,Social Work (Professional Degree),Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1721,Zhengzhou University of Light Industry,Art Design (professional degree),Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1722,Zhengzhou University of Light Industry,Design Science,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1723,Zhengzhou University of Light Industry,Industrial Design Engineering,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1724,Zhengzhou University of Light Industry,Business Administration,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1725,Beijing University of Chemical Technology,Mathematics,Master,Chinese,22500.0,0,0,0,22500.0,Sep,2020,65.0,DAY,1500.0,MONTH
1726,Beijing University of Chemical Technology,Controlling Science and Engineering,Master,Chinese,22500.0,0,0,0,22500.0,Sep,2020,65.0,DAY,1500.0,MONTH
1727,Beijing University of Chemical Technology,Software Engineering,Master,Chinese,22500.0,0,0,0,22500.0,Sep,2020,65.0,DAY,1500.0,MONTH
1728,Beijing University of Chemical Technology,Management Science and Engineering,Master,Chinese,22500.0,0,0,0,22500.0,Sep,2020,65.0,DAY,1500.0,MONTH
1729,Beijing University of Chemical Technology,Safety Science and Engineering,Master,Chinese,22500.0,0,0,0,22500.0,Sep,2020,65.0,DAY,1500.0,MONTH
1730,Beijing University of Chemical Technology,Engineering Mechanics,Master,Chinese,22500.0,0,0,0,22500.0,Sep,2020,65.0,DAY,1500.0,MONTH
1731,Beijing University of Chemical Technology,Mechanical Engineering,Master,Chinese,22500.0,0,0,0,22500.0,Sep,2020,65.0,DAY,1500.0,MONTH
1732,Zhengzhou University of Light Industry,Management Science and Engineering,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1733,Zhengzhou University of Light Industry,Software Engineering,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1734,Zhengzhou University of Light Industry,Computer Technology (professional degree),Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1735,Zhengzhou University of Light Industry,Signal and Information Processing,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1736,Zhengzhou University of Light Industry,Logistics Engineering (professional degree),Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1737,Zhengzhou University of Light Industry,Computer Science and Technology,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1738,Zhengzhou University of Light Industry,Environmental Engineering (professional degree),Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1739,Zhengzhou University of Light Industry,Chemical Engineering (professional degree),Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1740,Zhengzhou University of Light Industry,Materials Engineering (professional degree),Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1741,Zhengzhou University of Light Industry,Chemical Engineering and Technology,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1742,Zhengzhou University of Light Industry,Materials Science,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1743,Zhengzhou University of Light Industry,Materials Physics And Chemistry,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1744,Zhengzhou University of Light Industry,The Light Industry Technology and Engineering,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1745,Zhengzhou University of Light Industry,Food Engineering (professional degree),Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1746,Zhengzhou University of Light Industry,Biological Engineering,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1747,Zhengzhou University of Light Industry,Fermentation Engineering,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1748,Zhengzhou University of Light Industry,Food Science and Engineering,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1749,Zhengzhou University of Light Industry,Refrigeration and Cryogenic Engineering,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1750,Zhengzhou University of Light Industry,Power Engineering,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1751,Zhengzhou University of Light Industry,Information and Computing Science,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1752,Zhengzhou University of Light Industry,Building  Electric & Intelligentization,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1753,Beijing University of Chemical Technology,Power Engineering and Engineering Thermophysics,Master,Chinese,22500.0,0,0,0,22500.0,Sep,2020,65.0,DAY,1500.0,MONTH
1754,Beijing University of Chemical Technology,Environmental Science and Engineering,Master,Chinese,22500.0,0,0,0,22500.0,Sep,2020,65.0,DAY,1500.0,MONTH
1755,Beijing University of Chemical Technology,Business Management,Master,English,26250.0,0,0,8750,35000.0,Sep,2020,65.0,DAY,1500.0,MONTH
1756,Beijing University of Chemical Technology,Computer Science and Technology,Master,English,26250.0,0,0,8750,35000.0,Sep,2020,65.0,DAY,1500.0,MONTH
1757,Beijing University of Chemical Technology,Chemical Engineering and Technology,Master,English,26250.0,0,0,8750,35000.0,Sep,2020,65.0,DAY,1500.0,MONTH
1758,Beijing University of Chemical Technology,Materials Science and Engineering,Master,English,26250.0,0,0,8750,35000.0,Sep,2020,65.0,DAY,1500.0,MONTH
1759,Zhengzhou University of Light Industry,Electrical Engineering (professional degree),Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1760,Beijing University of Chemical Technology,Chemistry,Master,English,26250.0,0,0,8750,35000.0,Sep,2020,65.0,DAY,1500.0,MONTH
1761,Zhengzhou University of Light Industry,Instrument and Meter Engineering (professional degree),Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1762,Zhengzhou University of Light Industry,Marxism Theory,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1763,Zhengzhou University of Light Industry,Detection Technology and Automatic Equipment,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1764,Beijing University of Chemical Technology,Economic Technology and Management,Master,Chinese,22500.0,0,0,0,22500.0,Sep,2020,65.0,DAY,1500.0,MONTH
1765,Beijing University of Chemical Technology,Chemical Engineering and Technology (Research in Biochemical Engineering),Master,English,26250.0,0,0,8750,35000.0,Sep,2020,65.0,DAY,1500.0,MONTH
1766,Zhengzhou University of Light Industry,Electrical Engineering ,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1767,Beijing University of Chemical Technology,Chemical Engineering and Technology,Master,Chinese,22500.0,0,0,0,22500.0,Sep,2020,65.0,DAY,1500.0,MONTH
1768,Zhengzhou University of Light Industry,Food Science and Engineering,Master,English,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1769,Zhengzhou University of Light Industry,Measuring  and Testing Technologies,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1770,Zhengzhou University of Light Industry,Vehicle Engineering (professional degree),Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1771,Zhengzhou University of Light Industry,Vehicle Engineering,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1772,Beijing University of Chemical Technology,Marxism Theory,Master,Chinese,22500.0,0,0,0,22500.0,Sep,2020,65.0,DAY,1500.0,MONTH
1773,Zhengzhou University of Light Industry,Mechanical Engineering,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1774,Zhengzhou University of Light Industry,Materials Physics,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1775,Zhengzhou University of Light Industry,Control Theory and Control Engineering,Master,Chinese,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1776,Zhengzhou University of Light Industry,Electrical Engineering and Automation ,Master,English,30000.0,1,0,2000,32000.0,Sep,2019,2000.0,YEAR,1500.0,MONTH
1777,South China University of Technology,Food Science and Engineering,Master,English,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1778,South China University of Technology,Tourism Management,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1779,South China University of Technology,International Trade,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1780,South China University of Technology,Intellectual Property,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1781,South China University of Technology,Science of Economic Law,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1782,South China University of Technology,Legal Theory,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1783,South China University of Technology,Design Studies (Master in Arts),Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1784,South China University of Technology,Journalism and Communication,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1785,South China University of Technology,Green energetic Chemistry and Technology,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1786,South China University of Technology,Educational Economics and Management,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1787,South China University of Technology,Technological Economics and Management,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1788,South China University of Technology,Corporate Management,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1789,South China University of Technology,Condensed Matter Physics,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1790,South China University of Technology,Probability and Mathematical Statistics,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1791,South China University of Technology,Biomass Science and Engineering,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1792,South China University of Technology,Electromagnetic Field and Microwave Technology,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1793,South China University of Technology,Architectural Technology and Science,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1794,South China University of Technology,Landscape Architectonics,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1795,South China University of Technology,Civil Engineering,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1796,South China University of Technology,Shipping and Oceanic Engineering,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1797,South China University of Technology,Highway and Railway Engineering,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1798,South China University of Technology,Traffic Information Engineering and Control,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1799,South China University of Technology,Safety Science and Engineering,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1800,South China University of Technology,Electrical Computer and Engineering,Master,English,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1801,South China University of Technology,Information and Communication Engineering,Master,English,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1802,South China University of Technology,MBA,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1803,South China University of Technology,Civil Law and Commercial Law,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1804,South China University of Technology,Science of Procedure Laws,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1805,South China University of Technology,Constitution Law and Administrative Law,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1806,South China University of Technology,Criminal Jurisprudence,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1807,South China University of Technology,Optics,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1808,South China University of Technology,Acoustics,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1809,South China University of Technology,Applied Mathematics,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1810,South China University of Technology,Operational Research and Cybernetics,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
1811,South China University of Technology,Computational Mathematics,Master,Chinese,28000.0,0,0,5750,33750.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
